Image,Name,CounteredBy
http://www.championselect.net/images/CS_Champ_Icons_Resized/83_Web_0.jpg,Yorick,Cho'Gath
http://www.championselect.net/images/CS_Champ_Icons_Resized/83_Web_0.jpg,Yorick,Trundle
http://www.championselect.net/images/CS_Champ_Icons_Resized/83_Web_0.jpg,Yorick,Nunu
http://www.championselect.net/images/CS_Champ_Icons_Resized/83_Web_0.jpg,Yorick,Xin Zhao
http://www.championselect.net/images/CS_Champ_Icons_Resized/83_Web_0.jpg,Yorick,Renekton
http://www.championselect.net/images/CS_Champ_Icons_Resized/83_Web_0.jpg,Yorick,Riven
http://www.championselect.net/images/CS_Champ_Icons_Resized/83_Web_0.jpg,Yorick,Rengar
http://www.championselect.net/images/CS_Champ_Icons_Resized/83_Web_0.jpg,Yorick,Nasus
http://www.championselect.net/images/CS_Champ_Icons_Resized/83_Web_0.jpg,Yorick,Aatrox
http://www.championselect.net/images/CS_Champ_Icons_Resized/83_Web_0.jpg,Yorick,Aatrox
http://www.championselect.net/images/CS_Champ_Icons_Resized/zac.png,Zac,Vi
http://www.championselect.net/images/CS_Champ_Icons_Resized/zac.png,Zac,Zilean
http://www.championselect.net/images/CS_Champ_Icons_Resized/zac.png,Zac,Renekton
http://www.championselect.net/images/CS_Champ_Icons_Resized/zac.png,Zac,Vladimir
http://www.championselect.net/images/CS_Champ_Icons_Resized/zac.png,Zac,Fizz
http://www.championselect.net/images/CS_Champ_Icons_Resized/zac.png,Zac,Riven
http://www.championselect.net/images/CS_Champ_Icons_Resized/zac.png,Zac,Cho'Gath
http://www.championselect.net/images/CS_Champ_Icons_Resized/zac.png,Zac,Irelia
http://www.championselect.net/images/CS_Champ_Icons_Resized/zac.png,Zac,Vayne
http://www.championselect.net/images/CS_Champ_Icons_Resized/zac.png,Zac,Jayce
http://www.championselect.net/images/CS_Champ_Icons_Resized/zed.jpg,Zed,Kayle
http://www.championselect.net/images/CS_Champ_Icons_Resized/zed.jpg,Zed,Singed
http://www.championselect.net/images/CS_Champ_Icons_Resized/zed.jpg,Zed,Kayle
http://www.championselect.net/images/CS_Champ_Icons_Resized/zed.jpg,Zed,Wukong
http://www.championselect.net/images/CS_Champ_Icons_Resized/zed.jpg,Zed,Irelia
http://www.championselect.net/images/CS_Champ_Icons_Resized/zed.jpg,Zed,Jax
http://www.championselect.net/images/CS_Champ_Icons_Resized/zed.jpg,Zed,Lissandra
http://www.championselect.net/images/CS_Champ_Icons_Resized/zed.jpg,Zed,Aatrox
http://www.championselect.net/images/CS_Champ_Icons_Resized/zed.jpg,Zed,Diana
http://www.championselect.net/images/CS_Champ_Icons_Resized/zed.jpg,Zed,Vladimir
http://www.championselect.net/images/CS_Champ_Icons_Resized/115_Web_0.jpg,Ziggs,LeBlanc
http://www.championselect.net/images/CS_Champ_Icons_Resized/115_Web_0.jpg,Ziggs,Yasuo
http://www.championselect.net/images/CS_Champ_Icons_Resized/115_Web_0.jpg,Ziggs,Talon
http://www.championselect.net/images/CS_Champ_Icons_Resized/115_Web_0.jpg,Ziggs,Fizz
http://www.championselect.net/images/CS_Champ_Icons_Resized/115_Web_0.jpg,Ziggs,Kassadin
http://www.championselect.net/images/CS_Champ_Icons_Resized/115_Web_0.jpg,Ziggs,Gragas
http://www.championselect.net/images/CS_Champ_Icons_Resized/115_Web_0.jpg,Ziggs,Akali
http://www.championselect.net/images/CS_Champ_Icons_Resized/115_Web_0.jpg,Ziggs,Zed
http://www.championselect.net/images/CS_Champ_Icons_Resized/115_Web_0.jpg,Ziggs,Diana
http://www.championselect.net/images/CS_Champ_Icons_Resized/115_Web_0.jpg,Ziggs,Ahri
http://www.championselect.net/images/CS_Champ_Icons_Resized/26_Web_0.jpg,Zilean,Morgana
http://www.championselect.net/images/CS_Champ_Icons_Resized/26_Web_0.jpg,Zilean,Karma
http://www.championselect.net/images/CS_Champ_Icons_Resized/26_Web_0.jpg,Zilean,Soraka
http://www.championselect.net/images/CS_Champ_Icons_Resized/26_Web_0.jpg,Zilean,Janna
http://www.championselect.net/images/CS_Champ_Icons_Resized/26_Web_0.jpg,Zilean,Pantheon
http://www.championselect.net/images/CS_Champ_Icons_Resized/26_Web_0.jpg,Zilean,Cho'Gath
http://www.championselect.net/images/CS_Champ_Icons_Resized/26_Web_0.jpg,Zilean,Galio
http://www.championselect.net/images/CS_Champ_Icons_Resized/26_Web_0.jpg,Zilean,Ashe
http://www.championselect.net/images/CS_Champ_Icons_Resized/26_Web_0.jpg,Zilean,Diana
http://www.championselect.net/images/CS_Champ_Icons_Resized/26_Web_0.jpg,Zilean,Orianna
http://www.championselect.net/images/CS_Champ_Icons_Resized/127_Web_0.jpg,Zyra,Fizz
http://www.championselect.net/images/CS_Champ_Icons_Resized/127_Web_0.jpg,Zyra,Katarina
http://www.championselect.net/images/CS_Champ_Icons_Resized/127_Web_0.jpg,Zyra,Akali
http://www.championselect.net/images/CS_Champ_Icons_Resized/127_Web_0.jpg,Zyra,Diana
http://www.championselect.net/images/CS_Champ_Icons_Resized/127_Web_0.jpg,Zyra,LeBlanc
http://www.championselect.net/images/CS_Champ_Icons_Resized/127_Web_0.jpg,Zyra,Kassadin
http://www.championselect.net/images/CS_Champ_Icons_Resized/127_Web_0.jpg,Zyra,Talon
http://www.championselect.net/images/CS_Champ_Icons_Resized/127_Web_0.jpg,Zyra,Ahri
http://www.championselect.net/images/CS_Champ_Icons_Resized/127_Web_0.jpg,Zyra,Ahri
http://www.championselect.net/images/CS_Champ_Icons_Resized/127_Web_0.jpg,Zyra,Lux

